branch,bus,ptdf,sensitivity,wind_MW,wind_farms
T3940-3941-39423-1-w2,20900,-0.02687589901159798,0.02687589901159798,109.2,2
T3940-3941-39423-1-w2,22811,-0.020837583687201275,0.020837583687201275,2.55,1
T3940-3941-39423-1-w2,23610,-0.1901412094832884,0.1901412094832884,72.39,2
T3940-3941-39423-1-w2,28810,0.020439143421833117,-0.020439143421833117,40.8,3
T3940-3941-39423-1-w2,32060,0.00065860415882113,-0.00065860415882113,450.0,1
T3940-3941-39423-1-w2,36210,-0.020932380421041452,0.020932380421041452,59.0,2
T3940-3941-39423-1-w2,36411,0.005919439072183397,-0.005919439072183397,60.162,9
T3940-3941-39423-1-w2,39420,0.03653717619151253,-0.03653717619151253,450.0,1
T3940-3941-39423-1-w2,44731,0.011511194492345528,-0.011511194492345528,483.0,1
T3940-3941-39423-1-w2,44732,0.01011750127820292,-0.01011750127820292,483.0,1
T3940-3941-39423-1-w2,44733,0.010117501278202878,-0.010117501278202878,483.0,1
T3940-3941-39423-1-w2,51911,0.0035343728772784244,-0.0035343728772784244,139.2,2
T3940-3941-39423-1-w2,52610,0.03265476540273693,-0.03265476540273693,46.3,3
T3940-3941-39423-1-w2,66094,-0.00825944106632999,0.00825944106632999,58.0,1
T3940-3941-39423-1-w2,66096,-0.04555777358855284,0.04555777358855284,84.0,1
T3940-3941-39423-1-w2,66123,0.00972035732124124,-0.00972035732124124,370.0,2
T3940-3941-39423-1-w2,68090,-0.0003532352795861532,0.0003532352795861532,34.0,1
T3940-3941-39423-1-w2,70010,0.007497780504362672,-0.007497780504362672,82.5,4
T3940-3941-39423-1-w2,71011,0.009894941661379386,-0.009894941661379386,50.15,3
T3940-3941-39423-1-w2,73500,0.009651994827271804,-0.009651994827271804,47.5,1
T3940-3941-39423-1-w2,74011,0.00996274036830963,-0.00996274036830963,13.8,1
T3940-3941-39423-1-w2,75010,0.009394609294624656,-0.009394609294624656,103.0,4
T3940-3941-39423-1-w2,77210,0.008238871670591952,-0.008238871670591952,67.9,3
T3940-3941-39423-1-w2,77212,0.00823887167059184,-0.00823887167059184,51.6,1
T3940-3941-39423-1-w2,77511,0.009627567972614437,-0.009627567972614437,17.5,1
T3940-3941-39423-1-w2,79010,0.007497780504365503,-0.007497780504365503,16.9,1
T3940-3941-39423-1-w2,80710,0.008858536788315274,-0.008858536788315274,67.5,5
T3940-3941-39423-1-w2,81810,0.008635339357888017,-0.008635339357888017,73.7,3
T3940-3941-39423-1-w2,83011,0.009932296347266945,-0.009932296347266945,15.0,2
T3940-3941-39423-1-w2,83510,0.009275230607931895,-0.009275230607931895,37.7,2
T3940-3941-39423-1-w2,84412,0.009091568435919961,-0.009091568435919961,15.0,1
T3940-3941-39423-1-w2,85510,0.008515352445156998,-0.008515352445156998,70.6,3
T3940-3941-39423-1-w2,87510,0.008515352445160107,-0.008515352445160107,95.7,7
T3940-3941-39423-1-w2,87900,0.009651994827275523,-0.009651994827275523,76.3,4
T3940-3941-39423-1-w2,89210,0.008635339357887573,-0.008635339357887573,27.6,1
T3940-3941-39423-1-w2,89510,0.008287366421895648,-0.008287366421895648,28.1,4
T3940-3941-39423-1-w2,90210,0.009068925529042038,-0.009068925529042038,90.0,7
T3954-3942-39421-2-w1,1021,0.08755538274766848,0.08755538274766848,8.16,2
T3954-3942-39421-2-w1,1061,-0.01227876531934144,-0.01227876531934144,15.6,4
T3954-3942-39421-2-w1,1121,-0.022257796740516464,-0.022257796740516464,118.39000000000001,4
T3954-3942-39421-2-w1,1131,0.1419225261561317,0.1419225261561317,34.35,1
T3954-3942-39421-2-w1,1141,0.012092178767251275,0.012092178767251275,0.9,1
T3954-3942-39421-2-w1,1231,-0.008066209272143236,-0.008066209272143236,42.0,2
T3954-3942-39421-2-w1,1251,0.10545682867583792,0.10545682867583792,154.219,11
T3954-3942-39421-2-w1,1281,0.08951318929998776,0.08951318929998776,65.71000000000001,6
T3954-3942-39421-2-w1,1311,0.11811274587211909,0.11811274587211909,147.6,4
T3954-3942-39421-2-w1,1341,-0.025479923173834212,-0.025479923173834212,89.3,17
T3954-3942-39421-2-w1,1381,0.07781709343850801,0.07781709343850801,2.0,1
T3954-3942-39421-2-w1,1401,0.002993051430742799,0.002993051430742799,46.88999999999999,6
T3954-3942-39421-2-w1,1431,-0.029454542767065495,-0.029454542767065495,45.0,1
T3954-3942-39421-2-w1,1441,0.08467374194592381,0.08467374194592381,13.6,3
T3954-3942-39421-2-w1,1461,0.06882424820059264,0.06882424820059264,32.4,1
T3954-3942-39421-2-w1,1481,0.01803718049319201,0.01803718049319201,1.7,1
T3954-3942-39421-2-w1,1511,0.14192252615617185,0.14192252615617185,100.549,5
T3954-3942-39421-2-w1,1521,-0.035943152049644086,-0.035943152049644086,56.4,1
T3954-3942-39421-2-w1,1551,0.09341243158375657,0.09341243158375657,169.05,7
T3954-3942-39421-2-w1,1571,-0.02695666352870446,-0.02695666352870446,22.94,3
T3954-3942-39421-2-w1,1631,-0.012931329455819873,-0.012931329455819873,79.60300000000001,12
T3954-3942-39421-2-w1,1651,0.12706835065233701,0.12706835065233701,51.599999999999994,2
T3954-3942-39421-2-w1,1661,0.012816302509695128,0.012816302509695128,50.44,7
T3954-3942-39421-2-w1,1671,-0.036269169248156076,-0.036269169248156076,75.0,1
T3954-3942-39421-2-w1,1751,0.10891019275613205,0.10891019275613205,54.0,2
T3954-3942-39421-2-w1,1821,0.017927247862028848,0.017927247862028848,9.24,2
T3954-3942-39421-2-w1,1831,0.026984576803819715,0.026984576803819715,7.99,2
T3954-3942-39421-2-w1,1841,-0.008066209272148454,-0.008066209272148454,7.49,2
T3954-3942-39421-2-w1,1881,0.08472647896080619,0.08472647896080619,70.699,7
T3954-3942-39421-2-w1,1901,-0.027098091236757934,-0.027098091236757934,55.74,7
T3954-3942-39421-2-w1,1931,-0.009795222323813912,-0.009795222323813912,34.8,2
T3954-3942-39421-2-w1,1971,0.10891019275613835,0.10891019275613835,81.0,3
T3954-3942-39421-2-w1,1991,-0.008400358871706662,-0.008400358871706662,41.400000000000006,4
T3954-3942-39421-2-w1,2101,-0.03938888782424181,-0.03938888782424181,16.6,2
T3954-3942-39421-2-w1,2111,0.02698457680386042,0.02698457680386042,174.0,2
T3954-3942-39421-2-w1,2131,0.14192252615613554,0.14192252615613554,28.5,1
T3954-3942-39421-2-w1,2141,0.044358017669383645,0.044358017669383645,8.98,2
T3954-3942-39421-2-w1,2151,0.12913484706140735,0.12913484706140735,25.2,1
T3954-3942-39421-2-w1,2171,0.026984576803833385,0.026984576803833385,33.6,1
T3954-3942-39421-2-w1,2181,-0.04116829740645692,-0.04116829740645692,5.949999999999999,4
T3954-3942-39421-2-w1,2221,0.08951318929986447,0.08951318929986447,27.17,4
T3954-3942-39421-2-w1,2225,0.08951055520788159,0.08951055520788159,22.95,2
T3954-3942-39421-2-w1,2231,0.052355634520829884,0.052355634520829884,59.5,1
T3954-3942-39421-2-w1,2241,0.01136049612586068,0.01136049612586068,26.03,5
T3954-3942-39421-2-w1,2281,0.017258354443398977,0.017258354443398977,40.8,1
T3954-3942-39421-2-w1,2331,0.02698457680383652,0.02698457680383652,47.3,1
T3954-3942-39421-2-w1,2391,0.04922851427585933,0.04922851427585933,36.0,1
T3954-3942-39421-2-w1,2401,-0.035943152049645544,-0.035943152049645544,79.2,1
T3954-3942-39421-2-w1,2601,-0.0058256458232497366,-0.0058256458232497366,75.6,2
T3954-3942-39421-2-w1,2651,-0.03486081464911583,-0.03486081464911583,49.5,1
T3954-3942-39421-2-w1,2671,-0.012931329455825397,-0.012931329455825397,82.0,3
T3954-3942-39421-2-w1,2701,-0.048565336082064293,-0.048565336082064293,0.5,1
T3954-3942-39421-2-w1,2731,0.1089101927561389,0.1089101927561389,29.8,2
T3954-3942-39421-2-w1,2742,0.006204440147173475,0.006204440147173475,450.0,1
T3954-3942-39421-2-w1,2771,0.10891019275613478,0.10891019275613478,74.215,4
T3954-3942-39421-2-w1,2821,-0.030035562863288373,-0.030035562863288373,8.0,2
T3954-3942-39421-2-w1,2881,0.08472647896076511,0.08472647896076511,26.0,1
T3954-3942-39421-2-w1,3101,0.036321040937254565,0.036321040937254565,35.95,1
T3954-3942-39421-2-w1,3221,0.0793420274021094,0.0793420274021094,0.85,1
T3954-3942-39421-2-w1,3251,0.1252911560153918,0.1252911560153918,83.15,4
T3954-3942-39421-2-w1,3301,0.11239316482938261,0.11239316482938261,13.85,2
T3954-3942-39421-2-w1,3311,-0.035123078907598734,-0.035123078907598734,110.2,1
T3954-3942-39421-2-w1,3391,0.11811274587212087,0.11811274587212087,105.0,1
T3954-3942-39421-2-w1,3461,0.13079420556458893,0.13079420556458893,18.0,1
T3954-3942-39421-2-w1,3481,0.13079420556458843,0.13079420556458843,37.0,1
T3954-3942-39421-2-w1,3491,-0.03309212875668567,-0.03309212875668567,48.9,1
T3954-3942-39421-2-w1,3501,-0.003120814435278063,-0.003120814435278063,9.55,2
T3954-3942-39421-2-w1,3511,-0.026118405485827646,-0.026118405485827646,97.5,2
T3954-3942-39421-2-w1,3561,-0.035402673452848823,-0.035402673452848823,33.1,1
T3954-3942-39421-2-w1,3571,0.00531267164658604,0.00531267164658604,34.0,1
T3954-3942-39421-2-w1,3581,-0.02984527450762331,-0.02984527450762331,60.27,7
T3954-3942-39421-2-w1,3591,-0.02906683773130131,-0.02906683773130131,30.5,1
T3954-3942-39421-2-w1,3621,0.04338457949652862,0.04338457949652862,68.4,2
T3954-3942-39421-2-w1,3801,0.07569634104196694,0.07569634104196694,1.7,1
T3954-3942-39421-2-w1,3821,-0.03991911570335012,-0.03991911570335012,68.698,7
T3954-3942-39421-2-w1,3881,0.09188700665366034,0.09188700665366034,24.0,1
T3954-3942-39421-2-w1,3891,0.08951318929986751,0.08951318929986751,67.89999999999999,2
T3954-3942-39421-2-w1,3941,0.13349429110443506,0.13349429110443506,17.25,1
T3954-3942-39421-2-w1,4041,-0.004083667609702107,-0.004083667609702107,6.0,1
T3954-3942-39421-2-w1,4071,-0.028959372943902606,-0.028959372943902606,84.96,3
T3954-3942-39421-2-w1,4091,-0.026038295673926015,-0.026038295673926015,95.25,4
T3954-3942-39421-2-w1,4121,-0.03553852674888597,-0.03553852674888597,60.0,1
T3954-3942-39421-2-w1,4261,0.08834708011550745,0.08834708011550745,14.69,6
T3954-3942-39421-2-w1,4361,0.12098792776837944,0.12098792776837944,9.0,1
T3954-3942-39421-2-w1,4371,-0.006287328245101725,-0.006287328245101725,77.3,4
T3954-3942-39421-2-w1,4391,-0.03621881914133428,-0.03621881914133428,50.0,1
T3954-3942-39421-2-w1,4481,-0.03468428520387393,-0.03468428520387393,54.20099999999999,2
T3954-3942-39421-2-w1,4671,-0.003120814435277078,-0.003120814435277078,90.0,1
T3954-3942-39421-2-w1,4681,0.11061075070087265,0.11061075070087265,32.49,3
T3954-3942-39421-2-w1,4701,-0.0031196551408047696,-0.0031196551408047696,4.99,1
T3954-3942-39421-2-w1,4781,-0.03329654211621698,-0.03329654211621698,78.62,3
T3954-3942-39421-2-w1,4951,0.026984576803858157,0.026984576803858157,46.1,4
T3954-3942-39421-2-w1,4961,-0.03126658757562706,-0.03126658757562706,28.017,3
T3954-3942-39421-2-w1,4981,-0.012615752749748022,-0.012615752749748022,17.73,3
T3954-3942-39421-2-w1,4991,-0.02984527450760832,-0.02984527450760832,63.25,10
T3954-3942-39421-2-w1,5001,0.022452988303894916,0.022452988303894916,7.65,1
T3954-3942-39421-2-w1,5081,0.008565283131247877,0.008565283131247877,105.0,1
T3954-3942-39421-2-w1,5191,-0.02695666352882692,-0.02695666352882692,29.9,1
T3954-3942-39421-2-w1,5221,0.12549804730707975,0.12549804730707975,31.0,3
T3954-3942-39421-2-w1,5241,-0.004083667609700137,-0.004083667609700137,19.2,1
T3954-3942-39421-2-w1,5261,0.12829536699408736,0.12829536699408736,26.5,7
T3954-3942-39421-2-w1,5271,0.07183069905626091,0.07183069905626091,59.08,3
T3954-3942-39421-2-w1,5274,0.07181332108982902,0.07181332108982902,115.08,3
T3954-3942-39421-2-w1,5281,0.125291156015392,0.125291156015392,47.56,6
T3954-3942-39421-2-w1,5301,0.043384579496550085,0.043384579496550085,41.8,5
T3954-3942-39421-2-w1,5341,-0.006568639870147941,-0.006568639870147941,12.040000000000001,3
T3954-3942-39421-2-w1,5361,-0.029845274507609154,-0.029845274507609154,44.69,6
T3954-3942-39421-2-w1,5381,0.06437555145700342,0.06437555145700342,4.6,2
T3954-3942-39421-2-w1,5441,0.016286926550804975,0.016286926550804975,18.53,3
T3954-3942-39421-2-w1,5501,-0.001222860388382284,-0.001222860388382284,38.9,3
T3954-3942-39421-2-w1,6201,0.10891019275613814,0.10891019275613814,156.84,2
T3954-3942-39421-2-w1,6931,0.049691233379188106,0.049691233379188106,20.0,1
T3954-3942-39421-2-w1,11261,-0.022285129446150964,-0.022285129446150964,800.0,1
T3954-3942-39421-2-w1,11310,0.14192252615613143,0.14192252615613143,23.15,1
T3954-3942-39421-2-w1,14010,0.0029930514307427714,0.0029930514307427714,33.9,1
T3954-3942-39421-2-w1,14013,0.00299305143074291,0.00299305143074291,172.0,2
T3954-3942-39421-2-w1,14016,0.0029930514307435208,0.0029930514307435208,50.0,1
T3954-3942-39421-2-w1,14720,-0.04864964835231178,-0.04864964835231178,500.0,1
T3954-3942-39421-2-w1,17010,-0.023349506042467216,-0.023349506042467216,55.0,2
T3954-3942-39421-2-w1,17420,-0.03990110480334578,-0.03990110480334578,824.0,1
T3954-3942-39421-2-w1,20900,0.026984576803836077,0.026984576803836077,109.2,2
T3954-3942-39421-2-w1,22811,0.017263279112948487,0.017263279112948487,2.55,1
T3954-3942-39421-2-w1,23610,0.07839780958110631,0.07839780958110631,72.39,2
T3954-3942-39421-2-w1,28810,0.11811274587211962,0.11811274587211962,40.8,3
T3954-3942-39421-2-w1,32060,0.07679044044365306,0.07679044044365306,450.0,1
T3954-3942-39421-2-w1,36210,0.04338457949652855,0.04338457949652855,59.0,2
T3954-3942-39421-2-w1,36411,-0.00840035887171281,-0.00840035887171281,60.162,9
T3954-3942-39421-2-w1,39420,0.15567425153278364,0.15567425153278364,450.0,1
T3954-3942-39421-2-w1,44731,-0.04833827670405251,-0.04833827670405251,483.0,1
T3954-3942-39421-2-w1,44732,-0.04177053130295335,-0.04177053130295335,483.0,1
T3954-3942-39421-2-w1,44733,-0.04177053130295337,-0.04177053130295337,483.0,1
T3954-3942-39421-2-w1,51911,-0.02604167540253899,-0.02604167540253899,139.2,2
T3954-3942-39421-2-w1,52610,0.14192252615615764,0.14192252615615764,46.3,3
T3954-3942-39421-2-w1,66094,-0.00530967791568808,-0.00530967791568808,58.0,1
T3954-3942-39421-2-w1,66096,0.0883470801156286,0.0883470801156286,84.0,1
T3954-3942-39421-2-w1,66123,-0.0429070212963957,-0.0429070212963957,370.0,2
T3954-3942-39421-2-w1,68090,0.04969123337918726,0.04969123337918726,34.0,1
T3954-3942-39421-2-w1,70010,-0.03728628349686555,-0.03728628349686555,82.5,4
T3954-3942-39421-2-w1,71011,-0.04391425292528375,-0.04391425292528375,50.15,3
T3954-3942-39421-2-w1,73500,-0.04324165859112092,-0.04324165859112092,47.5,1
T3954-3942-39421-2-w1,74011,-0.04409854063657395,-0.04409854063657395,13.8,1
T3954-3942-39421-2-w1,75010,-0.042527529266744274,-0.042527529266744274,103.0,4
T3954-3942-39421-2-w1,77210,-0.03932936440082638,-0.03932936440082638,67.9,3
T3954-3942-39421-2-w1,77212,-0.039329364400826405,-0.039329364400826405,51.6,1
T3954-3942-39421-2-w1,77511,-0.043184456753745465,-0.043184456753745465,17.5,1
T3954-3942-39421-2-w1,79010,-0.03728628349687005,-0.03728628349687005,16.9,1
T3954-3942-39421-2-w1,80710,-0.04104591685750997,-0.04104591685750997,67.5,5
T3954-3942-39421-2-w1,81810,-0.040407015617303865,-0.040407015617303865,73.7,3
T3954-3942-39421-2-w1,83011,-0.044015788926191235,-0.044015788926191235,15.0,2
T3954-3942-39421-2-w1,83510,-0.042196306994863014,-0.042196306994863014,37.7,2
T3954-3942-39421-2-w1,84412,-0.041686726905159066,-0.041686726905159066,15.0,1
T3954-3942-39421-2-w1,85510,-0.04009158181288566,-0.04009158181288566,70.6,3
T3954-3942-39421-2-w1,87510,-0.040091581812891824,-0.040091581812891824,95.7,7
T3954-3942-39421-2-w1,87900,-0.04324165859113094,-0.04324165859113094,76.3,4
T3954-3942-39421-2-w1,89210,-0.040407015617302616,-0.040407015617302616,27.6,1
T3954-3942-39421-2-w1,89510,-0.03943096013223671,-0.03943096013223671,28.1,4
T3954-3942-39421-2-w1,90210,-0.04163097078634434,-0.04163097078634434,90.0,7
T3954-3942-39421-2-w2,1021,-0.08888694067044711,0.08888694067044711,8.16,2
T3954-3942-39421-2-w2,1061,0.010947207396581227,-0.010947207396581227,15.6,4
T3954-3942-39421-2-w2,1121,0.020926238817751852,-0.020926238817751852,118.39000000000001,4
T3954-3942-39421-2-w2,1131,-0.14325408407891294,0.14325408407891294,34.35,1
T3954-3942-39421-2-w2,1141,-0.013423736690006051,0.013423736690006051,0.9,1
T3954-3942-39421-2-w2,1231,0.006734651349389512,-0.006734651349389512,42.0,2
T3954-3942-39421-2-w2,1251,-0.10678838659862344,0.10678838659862344,154.219,11
T3954-3942-39421-2-w2,1281,-0.09084474722277544,0.09084474722277544,65.71000000000001,6
T3954-3942-39421-2-w2,1311,-0.11944430379490423,0.11944430379490423,147.6,4
T3954-3942-39421-2-w2,1341,0.024148365251095594,-0.024148365251095594,89.3,17
T3954-3942-39421-2-w2,1381,-0.07914865136128682,0.07914865136128682,2.0,1
T3954-3942-39421-2-w2,1401,-0.0043246093534710095,0.0043246093534710095,46.88999999999999,6
T3954-3942-39421-2-w2,1431,0.02812298484429262,-0.02812298484429262,45.0,1
T3954-3942-39421-2-w2,1441,-0.08600529986871316,0.08600529986871316,13.6,3
T3954-3942-39421-2-w2,1461,-0.07015580612335334,0.07015580612335334,32.4,1
T3954-3942-39421-2-w2,1481,-0.019368738415937156,0.019368738415937156,1.7,1
T3954-3942-39421-2-w2,1511,-0.14325408407895457,0.14325408407895457,100.549,5
T3954-3942-39421-2-w2,1521,0.03461159412690945,-0.03461159412690945,56.4,1
T3954-3942-39421-2-w2,1551,-0.09474398950654328,0.09474398950654328,169.05,7
T3954-3942-39421-2-w2,1571,0.02562510560597231,-0.02562510560597231,22.94,3
T3954-3942-39421-2-w2,1631,0.011599771533060022,-0.011599771533060022,79.60300000000001,12
T3954-3942-39421-2-w2,1651,-0.1283999085751445,0.1283999085751445,51.599999999999994,2
T3954-3942-39421-2-w2,1661,-0.014147860432423678,0.014147860432423678,50.44,7
T3954-3942-39421-2-w2,1671,0.03493761132542153,-0.03493761132542153,75.0,1
T3954-3942-39421-2-w2,1751,-0.11024175067891667,0.11024175067891667,54.0,2
T3954-3942-39421-2-w2,1821,-0.019258805784780626,0.019258805784780626,9.24,2
T3954-3942-39421-2-w2,1831,-0.028316134726567327,0.028316134726567327,7.99,2
T3954-3942-39421-2-w2,1841,0.006734651349394674,-0.006734651349394674,7.49,2
T3954-3942-39421-2-w2,1881,-0.08605803688357072,0.08605803688357072,70.699,7
T3954-3942-39421-2-w2,1901,0.02576653331398677,-0.02576653331398677,55.74,7
T3954-3942-39421-2-w2,1931,0.008463664401056503,-0.008463664401056503,34.8,2
T3954-3942-39421-2-w2,1971,-0.11024175067892178,0.11024175067892178,81.0,3
T3954-3942-39421-2-w2,1991,0.0070688009489494885,-0.0070688009489494885,41.400000000000006,4
T3954-3942-39421-2-w2,2101,0.03805732990148103,-0.03805732990148103,16.6,2
T3954-3942-39421-2-w2,2111,-0.02831613472661798,0.02831613472661798,174.0,2
T3954-3942-39421-2-w2,2131,-0.14325408407891682,0.14325408407891682,28.5,1
T3954-3942-39421-2-w2,2141,-0.04568957559213988,0.04568957559213988,8.98,2
T3954-3942-39421-2-w2,2151,-0.13046640498421092,0.13046640498421092,25.2,1
T3954-3942-39421-2-w2,2171,-0.028316134726587852,0.028316134726587852,33.6,1
T3954-3942-39421-2-w2,2181,0.039836739483694567,-0.039836739483694567,5.949999999999999,4
T3954-3942-39421-2-w2,2221,-0.09084474722264987,0.09084474722264987,27.17,4
T3954-3942-39421-2-w2,2225,-0.09084211313066692,0.09084211313066692,22.95,2
T3954-3942-39421-2-w2,2231,-0.05368719244359069,0.05368719244359069,59.5,1
T3954-3942-39421-2-w2,2241,-0.012692054048633238,0.012692054048633238,26.03,5
T3954-3942-39421-2-w2,2281,-0.018589912366132368,0.018589912366132368,40.8,1
T3954-3942-39421-2-w2,2331,-0.02831613472659142,0.02831613472659142,47.3,1
T3954-3942-39421-2-w2,2391,-0.050560072198603534,0.050560072198603534,36.0,1
T3954-3942-39421-2-w2,2401,0.03461159412691092,-0.03461159412691092,79.2,1
T3954-3942-39421-2-w2,2601,0.0044940879005005985,-0.0044940879005005985,75.6,2
T3954-3942-39421-2-w2,2651,0.03352925672634598,-0.03352925672634598,49.5,1
T3954-3942-39421-2-w2,2671,0.011599771533061742,-0.011599771533061742,82.0,3
T3954-3942-39421-2-w2,2701,0.047233778159286456,-0.047233778159286456,0.5,1
T3954-3942-39421-2-w2,2731,-0.11024175067892233,0.11024175067892233,29.8,2
T3954-3942-39421-2-w2,2742,-0.007535998069933233,0.007535998069933233,450.0,1
T3954-3942-39421-2-w2,2771,-0.11024175067891895,0.11024175067891895,74.215,4
T3954-3942-39421-2-w2,2821,0.028704004940520278,-0.028704004940520278,8.0,2
T3954-3942-39421-2-w2,2881,-0.08605803688350927,0.08605803688350927,26.0,1
T3954-3942-39421-2-w2,3101,-0.03765259885998564,0.03765259885998564,35.95,1
T3954-3942-39421-2-w2,3221,-0.08067358532488494,0.08067358532488494,0.85,1
T3954-3942-39421-2-w2,3251,-0.1266227139381988,0.1266227139381988,83.15,4
T3954-3942-39421-2-w2,3301,-0.11372472275219148,0.11372472275219148,13.85,2
T3954-3942-39421-2-w2,3311,0.03379152098486132,-0.03379152098486132,110.2,1
T3954-3942-39421-2-w2,3391,-0.11944430379490445,0.11944430379490445,105.0,1
T3954-3942-39421-2-w2,3461,-0.13212576348738891,0.13212576348738891,18.0,1
T3954-3942-39421-2-w2,3481,-0.13212576348738858,0.13212576348738858,37.0,1
T3954-3942-39421-2-w2,3491,0.031760570833923696,-0.031760570833923696,48.9,1
T3954-3942-39421-2-w2,3501,0.001789256512521889,-0.001789256512521889,9.55,2
T3954-3942-39421-2-w2,3511,0.024786847563066233,-0.024786847563066233,97.5,2
T3954-3942-39421-2-w2,3561,0.03407111553008485,-0.03407111553008485,33.1,1
T3954-3942-39421-2-w2,3571,-0.006644229569351796,0.006644229569351796,34.0,1
T3954-3942-39421-2-w2,3581,0.028513716584877835,-0.028513716584877835,60.27,7
T3954-3942-39421-2-w2,3591,0.02773527980855789,-0.02773527980855789,30.5,1
T3954-3942-39421-2-w2,3621,-0.04471613741927032,0.04471613741927032,68.4,2
T3954-3942-39421-2-w2,3801,-0.07702789896473786,0.07702789896473786,1.7,1
T3954-3942-39421-2-w2,3821,0.03858755778058706,-0.03858755778058706,68.698,7
T3954-3942-39421-2-w2,3881,-0.0932185645764427,0.0932185645764427,24.0,1
T3954-3942-39421-2-w2,3891,-0.09084474722265312,0.09084474722265312,67.89999999999999,2
T3954-3942-39421-2-w2,3941,-0.13482584902721995,0.13482584902721995,17.25,1
T3954-3942-39421-2-w2,4041,0.0027521096869573825,-0.0027521096869573825,6.0,1
T3954-3942-39421-2-w2,4071,0.02762781502115874,-0.02762781502115874,84.96,3
T3954-3942-39421-2-w2,4091,0.02470673775117188,-0.02470673775117188,95.25,4
T3954-3942-39421-2-w2,4121,0.034206968826127074,-0.034206968826127074,60.0,1
T3954-3942-39421-2-w2,4261,-0.08967863803828224,0.08967863803828224,14.69,6
T3954-3942-39421-2-w2,4361,-0.12231948569118611,0.12231948569118611,9.0,1
T3954-3942-39421-2-w2,4371,0.004955770322351449,-0.004955770322351449,77.3,4
T3954-3942-39421-2-w2,4391,0.03488726121859858,-0.03488726121859858,50.0,1
T3954-3942-39421-2-w2,4481,0.0333527272811147,-0.0333527272811147,54.20099999999999,2
T3954-3942-39421-2-w2,4671,0.0017892565125210425,-0.0017892565125210425,90.0,1
T3954-3942-39421-2-w2,4681,-0.11194230862366628,0.11194230862366628,32.49,3
T3954-3942-39421-2-w2,4701,0.0017880972180483873,-0.0017880972180483873,4.99,1
T3954-3942-39421-2-w2,4781,0.03196498419345503,-0.03196498419345503,78.62,3
T3954-3942-39421-2-w2,4951,-0.028316134726617398,0.028316134726617398,46.1,4
T3954-3942-39421-2-w2,4961,0.029935029652865597,-0.029935029652865597,28.017,3
T3954-3942-39421-2-w2,4981,0.011284194826990945,-0.011284194826990945,17.73,3
T3954-3942-39421-2-w2,4991,0.0285137165848649,-0.0285137165848649,63.25,10
T3954-3942-39421-2-w2,5001,-0.023784546226657516,0.023784546226657516,7.65,1
T3954-3942-39421-2-w2,5081,-0.009896841054014324,0.009896841054014324,105.0,1
T3954-3942-39421-2-w2,5191,0.02562510560608877,-0.02562510560608877,29.9,1
T3954-3942-39421-2-w2,5221,-0.12682960522986486,0.12682960522986486,31.0,3
T3954-3942-39421-2-w2,5241,0.0027521096869553285,-0.0027521096869553285,19.2,1
T3954-3942-39421-2-w2,5261,-0.12962692491689654,0.12962692491689654,26.5,7
T3954-3942-39421-2-w2,5271,-0.07316225697902212,0.07316225697902212,59.08,3
T3954-3942-39421-2-w2,5274,-0.07314487901259017,0.07314487901259017,115.08,3
T3954-3942-39421-2-w2,5281,-0.12662271393819913,0.12662271393819913,47.56,6
T3954-3942-39421-2-w2,5301,-0.04471613741928883,0.04471613741928883,41.8,5
T3954-3942-39421-2-w2,5341,0.005237081947398414,-0.005237081947398414,12.040000000000001,3
T3954-3942-39421-2-w2,5361,0.028513716584865678,-0.028513716584865678,44.69,6
T3954-3942-39421-2-w2,5381,-0.06570710937975746,0.06570710937975746,4.6,2
T3954-3942-39421-2-w2,5441,-0.017618484473554696,0.017618484473554696,18.53,3
T3954-3942-39421-2-w2,5501,-0.00010869753437436902,0.00010869753437436902,38.9,3
T3954-3942-39421-2-w2,6201,-0.11024175067892195,0.11024175067892195,156.84,2
T3954-3942-39421-2-w2,6931,-0.05102279130194636,0.05102279130194636,20.0,1
T3954-3942-39421-2-w2,11261,0.02095357152338284,-0.02095357152338284,800.0,1
T3954-3942-39421-2-w2,11310,-0.14325408407891305,0.14325408407891305,23.15,1
T3954-3942-39421-2-w2,14010,-0.004324609353471148,0.004324609353471148,33.9,1
T3954-3942-39421-2-w2,14013,-0.004324609353471065,0.004324609353471065,172.0,2
T3954-3942-39421-2-w2,14016,-0.004324609353471814,0.004324609353471814,50.0,1
T3954-3942-39421-2-w2,14720,0.047318090429536996,-0.047318090429536996,500.0,1
T3954-3942-39421-2-w2,17010,0.022017948119714637,-0.022017948119714637,55.0,2
T3954-3942-39421-2-w2,17420,0.03856954688056489,-0.03856954688056489,824.0,1
T3954-3942-39421-2-w2,20900,-0.02831613472659117,0.02831613472659117,109.2,2
T3954-3942-39421-2-w2,22811,-0.01859483703568193,0.01859483703568193,2.55,1
T3954-3942-39421-2-w2,23610,-0.07972936750388532,0.07972936750388532,72.39,2
T3954-3942-39421-2-w2,28810,-0.11944430379490323,0.11944430379490323,40.8,3
T3954-3942-39421-2-w2,32060,-0.07812199836643297,0.07812199836643297,450.0,1
T3954-3942-39421-2-w2,36210,-0.04471613741927028,0.04471613741927028,59.0,2
T3954-3942-39421-2-w2,36411,0.007068800948956164,-0.007068800948956164,60.162,9
T3954-3942-39421-2-w2,39420,-0.1570058094555673,0.1570058094555673,450.0,1
