scenario,outage,hour,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,blind_cleared,blind_mw,blind_nodes,blind_new_overloads,blind_new_MW,blind_worsened,blind_resid_MW,blind_worst_new_pct,blind_max_load_pct,sum_cleared,sum_mw,sum_nodes,sum_new_overloads,sum_new_MW,sum_worsened,sum_resid_MW,sum_worst_new_pct,sum_max_load_pct,need_cleared,need_mw,need_nodes,need_new_overloads,need_new_MW,need_worsened,need_resid_MW,need_worst_new_pct,need_max_load_pct,mmx_cleared,mmx_mw,mmx_nodes,mmx_new_overloads,mmx_new_MW,mmx_worsened,mmx_resid_MW,mmx_worst_new_pct,mmx_max_load_pct,bvet_cleared,bvet_mw,bvet_nodes,bvet_new_overloads,bvet_new_MW,bvet_worsened,bvet_resid_MW,bvet_worst_new_pct,bvet_max_load_pct,nvet_cleared,nvet_mw,nvet_nodes,nvet_new_overloads,nvet_new_MW,nvet_worsened,nvet_resid_MW,nvet_worst_new_pct,nvet_max_load_pct,svet_cleared,svet_mw,svet_nodes,svet_new_overloads,svet_new_MW,svet_worsened,svet_resid_MW,svet_worst_new_pct,svet_max_load_pct,oldstep_cleared,oldstep_mw,oldstep_nodes,oldstep_new_overloads,oldstep_new_MW,oldstep_worsened,oldstep_resid_MW,oldstep_worst_new_pct,oldstep_max_load_pct,stale_cleared,stale_mw,stale_nodes,stale_new_overloads,stale_new_MW,stale_worsened,stale_resid_MW,stale_worst_new_pct,stale_max_load_pct,roster_cleared,roster_mw,roster_nodes,roster_new_overloads,roster_new_MW,roster_worsened,roster_resid_MW,roster_worst_new_pct,roster_max_load_pct,gper_cleared,gper_mw,gper_nodes,gper_new_overloads,gper_new_MW,gper_worsened,gper_resid_MW,gper_worst_new_pct,gper_max_load_pct,gnet_cleared,gnet_mw,gnet_nodes,gnet_new_overloads,gnet_new_MW,gnet_worsened,gnet_resid_MW,gnet_worst_new_pct,gnet_max_load_pct,gperv_cleared,gperv_mw,gperv_nodes,gperv_new_overloads,gperv_new_MW,gperv_worsened,gperv_resid_MW,gperv_worst_new_pct,gperv_max_load_pct,gnetv_cleared,gnetv_mw,gnetv_nodes,gnetv_new_overloads,gnetv_new_MW,gnetv_worsened,gnetv_resid_MW,gnetv_worst_new_pct,gnetv_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
WP2033,1701-5041-1,152,Line,1,5041-17010-2,Line,46.977,122.37,484.6,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,164.163,5,0,0.0,0,0.0,0.0,99.62,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,153,Line,1,5041-17010-2,Line,46.977,122.37,605.0,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,169.552,4,0,0.0,0,0.0,0.0,98.88,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,154,Line,1,5041-17010-2,Line,46.977,122.37,498.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,165.147,5,0,0.0,0,0.0,0.0,99.49,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,155,Line,1,5041-17010-2,Line,46.977,122.37,619.7,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,170.987,4,0,0.0,0,0.0,0.0,98.68,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,156,Line,1,5041-17010-2,Line,46.977,122.37,540.4,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,161.938,5,0,0.0,0,0.0,0.0,99.93,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,157,Line,1,5041-17010-2,Line,46.977,122.37,584.9,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,161.551,5,0,0.0,0,0.0,0.0,99.99,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,158,Line,1,5041-17010-2,Line,46.977,122.37,611.3,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,161.943,5,0,0.0,0,0.0,0.0,99.93,1,160.73,5,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,10,0,0.0,0,0.0,0.0,100.1,1,160.73,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,1701-5041-1,159,Line,1,5041-17010-2,Line,31.842,115.16,402.5,1,108.714,10,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,109.521,5,0,0.0,0,0.0,0.0,99.99,1,108.714,5,0,0.0,0,0.0,0.0,100.1,1,108.714,10,0,0.0,0,0.0,0.0,100.1,1,108.714,10,0,0.0,0,0.0,0.0,100.1,1,108.714,10,0,0.0,0,0.0,0.0,100.1,1,108.714,10,0,0.0,0,0.0,0.0,100.1,1,108.714,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,0,Line,1,1701-5041-1,Line,24.736,112.95,417.9,1,84.359,10,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,93.714,4,0,0.0,0,0.0,0.0,98.67,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1,84.359,10,0,0.0,0,0.0,0.0,100.1,1,84.359,10,0,0.0,0,0.0,0.0,100.1,1,84.359,10,0,0.0,0,0.0,0.0,100.1,1,84.359,10,0,0.0,0,0.0,0.0,100.1,1,84.359,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,1,Line,1,1701-5041-1,Line,65.977,134.54,575.4,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,289.695,7,0,0.0,0,0.0,0.0,90.41,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,2,Line,1,1701-5041-1,Line,65.977,134.54,594.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,278.334,7,0,0.0,0,0.0,0.0,92.14,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,3,Line,1,1701-5041-1,Line,65.977,134.54,682.8,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,229.777,6,0,0.0,0,0.0,0.0,99.54,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,4,Line,1,1701-5041-1,Line,65.977,134.54,673.0,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,247.689,6,0,0.0,0,0.0,0.0,96.81,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,5,Line,1,1701-5041-1,Line,65.977,134.54,692.6,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,234.378,5,0,0.0,0,0.0,0.0,98.84,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,6,Line,1,1701-5041-1,Line,24.523,112.84,390.7,1,83.625,10,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,93.483,4,0,0.0,0,0.0,0.0,98.6,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1,83.625,10,0,0.0,0,0.0,0.0,100.1,1,83.625,10,0,0.0,0,0.0,0.0,100.1,1,83.625,10,0,0.0,0,0.0,0.0,100.1,1,83.625,10,0,0.0,0,0.0,0.0,100.1,1,83.625,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,7,Line,1,1701-5041-1,Line,14.448,107.56,380.8,1,48.999,10,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,81.498,3,0,0.0,0,0.0,0.0,95.15,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1,48.999,10,0,0.0,0,0.0,0.0,100.1,1,48.999,10,0,0.0,0,0.0,0.0,100.1,1,48.999,10,0,0.0,0,0.0,0.0,100.1,1,48.999,10,0,0.0,0,0.0,0.0,100.1,1,48.999,4,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,9,Line,1,1701-5041-1,Line,65.977,134.54,572.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,231.498,6,0,0.0,0,0.0,0.0,99.28,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,10,Line,1,1701-5041-1,Line,53.925,128.23,488.6,1,184.675,10,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,188.384,7,0,0.0,0,0.0,0.0,99.53,1,184.675,7,0,0.0,0,0.0,0.0,100.1,1,184.675,10,0,0.0,0,0.0,0.0,100.1,1,184.675,10,0,0.0,0,0.0,0.0,100.1,1,184.675,10,0,0.0,0,0.0,0.0,100.1,1,184.675,10,0,0.0,0,0.0,0.0,100.1,1,184.675,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,11,Line,1,1701-5041-1,Line,65.977,134.54,581.0,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,247.138,7,0,0.0,0,0.0,0.0,96.89,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,12,Line,1,1701-5041-1,Line,5.406,102.83,463.8,1,17.922,10,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,36.301,2,0,0.0,0,0.0,0.0,97.3,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1,17.922,10,0,0.0,0,0.0,0.0,100.1,1,17.922,10,0,0.0,0,0.0,0.0,100.1,1,17.922,10,0,0.0,0,0.0,0.0,100.1,1,17.922,10,0,0.0,0,0.0,0.0,100.1,1,17.922,2,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,13,Line,1,1701-5041-1,Line,36.949,119.35,492.7,1,126.333,10,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,149.836,5,0,0.0,0,0.0,0.0,96.52,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1,126.333,10,0,0.0,0,0.0,0.0,100.1,1,126.333,10,0,0.0,0,0.0,0.0,100.1,1,126.333,10,0,0.0,0,0.0,0.0,100.1,1,126.333,10,0,0.0,0,0.0,0.0,100.1,1,126.333,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,17,Line,1,1701-5041-1,Line,65.977,134.54,539.0,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,276.82,7,0,0.0,0,0.0,0.0,92.37,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,18,Line,1,1701-5041-1,Line,65.977,134.54,642.6,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,258.248,7,0,0.0,0,0.0,0.0,95.2,1,226.095,7,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,10,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,19,Line,1,1701-5041-1,Line,65.977,134.54,642.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,258.25,6,0,0.0,0,0.0,0.0,95.2,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1
WP2033,5041-17010-2,20,Line,1,1701-5041-1,Line,65.977,134.54,656.3,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,291.924,6,0,0.0,0,0.0,0.0,90.07,1,226.095,6,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,9,0,0.0,0,0.0,0.0,100.1,1,226.095,5,0,0.0,0,0.0,0.0,100.1,1
