outage,hour,out_s,hit,hit_s,worst_pct,n_over,eir_lost,eir_rounds,eir_caused,eir_islands,eir_cut,eir_all_lines,eir_min_s,veto_lost,veto_cut,veto_rounds,nothing_lost,nothing_islands,size,chain
3944-39444-1,97,1847.0,4664-43844-1,997.0,110.15,6,0,1,0,0,370.9,1,0.0,0,260.5,1,14,1,997.0,
3944-39444-1,99,1847.0,4664-43844-1,997.0,108.24,4,0,1,0,0,319.3,1,0.0,0,270.9,1,14,1,997.0,
3944-39444-1,100,1847.0,4664-43844-1,997.0,124.03,7,0,1,0,0,834.7,1,0.0,0,617.4,1,15,1,997.0,
3944-39444-1,101,1847.0,4664-43844-1,997.0,139.6,3,0,1,0,0,1235.9,1,0.0,0,922.3,1,11,1,997.0,
3944-39444-1,102,1847.0,4664-43844-1,997.0,117.93,5,0,1,0,0,534.1,1,0.0,0,543.3,1,13,1,997.0,
3944-39444-1,103,1847.0,4664-43844-1,997.0,143.06,6,0,1,0,0,1306.8,1,0.0,0,1302.8,1,11,1,997.0,
3944-39444-1,106,1847.0,4664-43844-1,997.0,126.86,5,0,1,0,0,804.1,1,0.0,0,840.9,1,11,1,997.0,
3944-39444-1,107,1847.0,4664-43844-1,997.0,131.92,5,0,1,0,0,963.4,1,0.0,0,1013.4,1,12,1,997.0,
3944-39444-1,108,1847.0,4664-43844-1,997.0,139.19,6,0,1,0,0,1319.0,1,0.0,0,946.9,1,12,1,997.0,
3944-39444-1,109,1847.0,4664-43844-1,997.0,135.84,5,0,1,0,0,1131.9,1,0.0,0,837.4,1,12,1,997.0,
3944-39444-1,110,1847.0,4664-43844-1,997.0,106.57,5,0,1,0,0,203.8,1,0.0,0,157.0,1,12,1,997.0,
3944-39444-1,111,1847.0,4664-43844-1,997.0,114.54,5,0,1,0,0,443.7,1,0.0,0,329.4,1,13,1,997.0,
3944-39444-1,128,1847.0,4664-43844-1,997.0,125.61,5,0,1,0,0,745.2,1,0.0,0,578.0,1,13,1,997.0,
3944-39444-1,129,1847.0,4664-43844-1,997.0,120.83,5,0,1,0,0,596.1,1,0.0,0,471.1,1,13,1,997.0,
3944-39444-1,132,1847.0,4664-43844-1,997.0,109.23,5,0,1,0,0,278.5,1,0.0,0,219.0,1,11,1,997.0,
3944-39444-1,133,1847.0,4664-43844-1,997.0,133.85,5,0,1,0,0,1051.6,1,0.0,0,800.5,1,11,1,997.0,
3944-39444-1,134,1847.0,4664-43844-1,997.0,134.56,5,0,1,0,0,1022.3,1,0.0,0,792.6,1,11,1,997.0,
3944-39444-1,135,1847.0,4664-43844-1,997.0,117.35,5,0,1,0,0,522.0,1,0.0,0,395.8,1,11,1,997.0,
3944-39444-1,141,1847.0,4664-43844-1,997.0,110.48,5,0,1,0,0,322.3,1,0.0,0,323.9,1,11,1,997.0,
3944-39444-1,142,1847.0,4664-43844-1,997.0,115.02,5,0,1,0,0,459.7,1,0.0,0,460.7,1,11,1,997.0,
3944-39444-1,143,1847.0,4664-43844-1,997.0,140.95,5,0,1,0,0,1264.9,1,0.0,0,949.3,1,11,1,997.0,
3944-39444-1,144,1847.0,4664-43844-1,997.0,142.59,5,0,1,0,0,1385.8,1,0.0,0,1026.4,1,11,1,997.0,
3944-39444-1,145,1847.0,4664-43844-1,997.0,134.58,5,0,1,0,0,1062.9,1,0.0,0,815.0,1,11,1,997.0,
3944-39444-1,146,1847.0,4664-43844-1,997.0,146.27,5,0,1,0,0,1503.7,1,0.0,0,1144.2,1,11,1,997.0,
3944-39444-1,147,1847.0,4664-43844-1,997.0,144.86,5,0,1,0,0,1425.2,1,0.0,0,1087.9,1,11,1,997.0,
3944-39444-1,148,1847.0,4664-43844-1,997.0,143.58,5,0,1,0,0,1369.2,1,0.0,0,1032.9,1,11,1,997.0,
3944-39444-1,149,1847.0,4664-43844-1,997.0,143.68,5,0,1,0,0,1385.3,1,0.0,0,1036.3,1,11,1,997.0,
3944-39444-1,150,1847.0,4664-43844-1,997.0,140.36,5,0,1,0,0,1220.5,1,0.0,0,1112.4,1,11,1,997.0,
3944-39444-1,151,1847.0,4664-43844-1,997.0,132.7,5,0,1,0,0,1002.1,1,0.0,0,748.6,1,11,1,997.0,
3944-39444-1,152,1847.0,4664-43844-1,997.0,119.15,5,0,1,0,0,600.1,1,0.0,0,433.4,1,11,1,997.0,
3944-39444-1,153,1847.0,4664-43844-1,997.0,142.75,5,0,1,0,0,1356.7,1,0.0,0,1003.8,1,11,1,997.0,
3944-39444-1,154,1847.0,4664-43844-1,997.0,143.67,5,0,1,0,0,1373.9,1,0.0,0,1055.6,1,11,1,997.0,
3944-39444-1,155,1847.0,4664-43844-1,997.0,145.47,5,0,1,0,0,1473.6,1,0.0,0,1527.3,1,11,1,997.0,
3944-39444-1,156,1847.0,4664-43844-1,997.0,142.4,5,0,1,0,0,1341.5,1,0.0,0,1412.0,1,11,1,997.0,
3944-39444-1,157,1847.0,4664-43844-1,997.0,144.98,5,0,1,0,0,1466.1,1,0.0,0,1506.5,1,11,1,997.0,
3944-39444-1,158,1847.0,4664-43844-1,997.0,143.0,5,0,1,0,0,1382.3,1,0.0,0,1436.4,1,11,1,997.0,
3944-39444-1,159,1847.0,4664-43844-1,997.0,139.83,5,0,1,0,0,1228.6,1,0.0,0,937.0,1,11,1,997.0,
3944-39444-1,160,1847.0,4664-43844-1,997.0,135.39,5,0,1,0,0,1065.3,1,0.0,0,817.5,1,12,1,997.0,
3944-39444-1,164,1847.0,4664-43844-1,997.0,124.06,3,0,1,0,0,659.0,1,0.0,0,539.9,1,10,1,997.0,
3944-39444-1,166,1847.0,4664-43844-1,997.0,125.3,5,0,1,0,0,731.1,1,0.0,0,582.4,1,12,1,997.0,
3944-39444-1,167,1847.0,4664-43844-1,997.0,114.06,5,0,1,0,0,417.4,1,0.0,0,339.8,1,12,1,997.0,
3192-3462-1,100,762.0,3192-3462-2,660.0,100.83,3,0,1,0,0,15.9,1,0.0,0,268.7,1,11,1,660.0,
3192-3462-1,101,762.0,3192-3462-2,660.0,105.22,1,0,1,0,0,93.2,1,0.0,0,39.8,1,11,1,660.0,
3192-3462-1,109,762.0,3192-3462-2,660.0,105.71,1,0,1,0,0,109.7,1,0.0,0,43.7,1,2,1,660.0,
1212-3332-1,35,794.0,3082-3122-1,634.0,101.55,1,0,1,0,0,40.2,1,0.0,0,18.6,1,5,1,634.0,
1212-3332-1,36,794.0,3082-3122-1,634.0,101.99,1,0,1,0,0,54.4,1,0.0,0,24.2,1,5,1,634.0,
1212-3332-1,37,794.0,3082-3122-1,634.0,103.01,2,0,1,0,0,86.4,1,0.0,0,72.4,1,5,1,634.0,
1212-3332-1,95,794.0,3082-3122-1,634.0,102.15,1,0,1,0,0,57.2,1,0.0,0,26.2,1,5,1,634.0,
1474-5464-1,37,1473.0,3082-3122-1,634.0,100.67,1,0,1,0,0,17.6,1,0.0,0,7.2,1,5,1,634.0,
1474-5464-1,50,1473.0,3082-3122-1,634.0,100.55,2,0,1,0,0,17.3,1,0.0,0,7.6,1,5,1,634.0,
1474-5464-1,51,1473.0,3082-3122-1,634.0,101.07,2,0,1,0,0,38.4,1,0.0,0,16.5,1,14,1,634.0,
1474-5464-1,55,1473.0,3082-3122-1,634.0,100.73,2,0,1,0,0,23.4,1,0.0,0,10.6,1,14,1,634.0,
1474-5464-1,95,1473.0,3082-3122-1,634.0,100.24,1,0,1,0,0,4.0,1,0.0,0,1.8,1,5,1,634.0,
1474-5464-1,99,1473.0,3082-3122-1,634.0,100.23,1,0,1,0,0,4.5,1,0.0,0,2.0,1,5,1,634.0,
1474-5464-1,100,1473.0,3082-3122-1,634.0,100.55,2,0,1,0,0,16.6,1,0.0,0,7.7,1,5,1,634.0,
2204-5464-1,35,1473.0,3082-3122-1,634.0,106.23,1,0,1,0,0,181.8,1,0.0,0,77.2,1,5,1,634.0,
2204-5464-1,36,1473.0,3082-3122-1,634.0,106.71,1,0,1,0,0,205.5,1,0.0,0,83.2,1,5,1,634.0,
2204-5464-1,51,1473.0,3082-3122-1,634.0,107.33,2,0,1,0,0,290.3,1,0.0,0,119.4,1,14,1,634.0,
2204-5464-1,52,1473.0,3082-3122-1,634.0,104.58,2,0,1,0,0,184.9,1,0.0,0,74.0,1,14,1,634.0,
2204-5464-1,93,1473.0,3082-3122-1,634.0,102.21,1,0,1,0,0,58.6,1,0.0,0,26.5,1,5,1,634.0,
2204-5464-1,95,1473.0,3082-3122-1,634.0,105.39,1,0,1,0,0,157.1,1,0.0,0,66.6,1,5,1,634.0,
2204-5464-1,99,1473.0,3082-3122-1,634.0,107.18,2,0,1,0,0,249.9,1,0.0,0,116.9,1,5,1,634.0,
2204-5464-1,100,1473.0,3082-3122-1,634.0,108.18,2,0,1,0,0,303.1,1,0.0,0,133.5,1,5,1,634.0,
2204-22044-1,95,1847.0,3082-3122-1,634.0,100.9,1,0,1,0,0,23.5,1,0.0,0,10.3,1,5,1,634.0,
2742-3342-1,35,794.0,3082-3122-1,634.0,104.3,1,0,1,0,0,118.4,1,0.0,0,53.9,1,6,1,634.0,
2742-3342-1,36,794.0,3082-3122-1,634.0,105.08,2,0,1,0,0,146.7,1,0.0,0,81.1,1,6,1,634.0,
2742-3342-1,80,794.0,3082-3122-1,634.0,103.9,1,0,1,0,0,106.1,1,0.0,0,48.7,1,8,1,634.0,
2742-3342-1,93,794.0,3082-3122-1,634.0,100.87,1,0,1,0,0,20.3,1,0.0,0,9.9,1,5,1,634.0,
2742-3342-1,95,794.0,3082-3122-1,634.0,104.36,1,0,1,0,0,119.7,1,0.0,0,54.6,1,6,1,634.0,
3192-3332-1,35,792.0,3082-3122-1,634.0,103.33,1,0,1,0,0,92.2,1,0.0,0,41.4,1,5,1,634.0,
3192-3332-1,36,792.0,3082-3122-1,634.0,103.98,1,0,1,0,0,115.8,1,0.0,0,49.7,1,5,1,634.0,
3192-3332-1,37,792.0,3082-3122-1,634.0,104.46,2,0,1,0,0,132.9,1,0.0,0,148.7,1,5,1,634.0,
3192-3332-1,95,792.0,3082-3122-1,634.0,103.21,1,0,1,0,0,89.0,1,0.0,0,39.8,1,5,1,634.0,
3192-3462-1,37,762.0,3082-3122-1,634.0,100.11,1,0,1,0,0,0.3,1,0.0,0,0.1,1,5,1,634.0,
3192-3462-2,37,660.0,3082-3122-1,634.0,100.49,1,0,1,0,0,12.2,1,0.0,0,5.0,1,5,1,634.0,
3192-3462-2,95,660.0,3082-3122-1,634.0,100.32,1,0,1,0,0,6.3,1,0.0,0,2.8,1,5,1,634.0,
3352-5462-1,50,823.0,3082-3122-1,634.0,100.66,2,0,1,0,0,21.8,1,0.0,0,9.7,1,5,1,634.0,
3352-5462-1,51,823.0,3082-3122-1,634.0,100.62,2,0,1,0,0,20.6,1,0.0,0,8.9,1,14,1,634.0,
3352-5462-1,55,823.0,3082-3122-1,634.0,100.33,2,0,1,0,0,8.8,1,0.0,0,4.0,1,14,1,634.0,
3352-5462-1,99,823.0,3082-3122-1,634.0,100.54,2,0,1,0,0,15.2,1,0.0,0,7.5,1,5,1,634.0,
3352-5462-1,100,823.0,3082-3122-1,634.0,100.36,2,0,1,0,0,9.7,1,0.0,0,4.5,1,5,1,634.0,
3464-3934-1,95,1210.0,3082-3122-1,634.0,100.39,1,0,1,0,0,8.4,1,0.0,0,3.7,1,5,1,634.0,
3472-3842-1,36,692.0,3082-3122-1,634.0,100.35,1,0,1,0,0,8.3,1,0.0,0,3.5,1,5,1,634.0,
3472-3842-1,37,692.0,3082-3122-1,634.0,104.04,1,0,1,0,0,133.3,1,0.0,0,226.0,1,5,1,634.0,
3472-3842-1,50,692.0,3082-3122-1,634.0,106.89,3,0,1,0,0,281.0,1,0.0,0,465.3,1,8,1,634.0,
3472-3842-1,51,692.0,3082-3122-1,634.0,107.73,4,0,1,0,0,326.4,1,0.0,0,205.6,1,8,1,634.0,
3472-3842-1,52,692.0,3082-3122-1,634.0,106.42,4,0,1,0,0,277.2,1,0.0,0,153.5,1,8,1,634.0,
3472-3842-1,55,692.0,3082-3122-1,634.0,106.02,3,0,1,0,0,236.1,1,0.0,0,402.5,1,14,1,634.0,
3472-3842-1,75,692.0,3082-3122-1,634.0,100.37,2,0,1,0,0,8.6,1,0.0,0,11.3,1,5,1,634.0,
3472-3842-1,80,692.0,3082-3122-1,634.0,103.44,1,0,1,0,0,105.8,1,0.0,0,46.4,1,8,1,634.0,
3472-3842-1,95,692.0,3082-3122-1,634.0,101.97,1,0,1,0,0,59.7,1,0.0,0,25.9,1,5,1,634.0,
3472-3842-1,99,692.0,3082-3122-1,634.0,104.77,2,0,1,0,0,176.0,1,0.0,0,85.1,1,5,1,634.0,
3472-3842-1,100,692.0,3082-3122-1,634.0,105.6,2,0,1,0,0,219.8,1,0.0,0,100.3,1,5,1,634.0,
3472-3852-2,50,693.0,3082-3122-1,634.0,100.46,2,0,1,0,0,14.8,1,0.0,0,6.5,1,5,1,634.0,
3472-3852-2,51,693.0,3082-3122-1,634.0,101.33,2,0,1,0,0,52.6,1,0.0,0,22.3,1,4,1,634.0,
3472-3852-2,55,693.0,3082-3122-1,634.0,101.49,2,0,1,0,0,55.2,1,0.0,0,25.1,1,14,1,634.0,
3472-3852-2,80,693.0,3082-3122-1,634.0,100.53,1,0,1,0,0,13.4,1,0.0,0,5.9,1,4,1,634.0,
3472-3852-2,100,693.0,3082-3122-1,634.0,100.2,1,0,1,0,0,3.8,1,0.0,0,1.3,1,5,1,634.0,
3554-22044-1,95,1944.0,3082-3122-1,634.0,100.9,1,0,1,0,0,23.5,1,0.0,0,10.3,1,5,1,634.0,
3554-39444-1,95,1944.0,3082-3122-1,634.0,100.32,1,0,1,0,0,6.5,1,0.0,0,2.9,1,5,1,634.0,
3934-4384-1,36,1454.0,3082-3122-1,634.0,100.36,1,0,1,0,0,8.0,1,0.0,0,3.4,1,5,1,634.0,
3934-4384-1,51,1454.0,3082-3122-1,634.0,101.68,2,0,1,0,0,62.4,1,0.0,0,26.8,1,14,1,634.0,
3934-4384-1,95,1454.0,3082-3122-1,634.0,100.78,1,0,1,0,0,20.0,1,0.0,0,8.7,1,5,1,634.0,
3934-4384-1,99,1454.0,3082-3122-1,634.0,101.33,2,0,1,0,0,42.5,1,0.0,0,20.9,1,5,1,634.0,
3934-4384-1,100,1454.0,3082-3122-1,634.0,101.55,2,0,1,0,0,52.9,1,0.0,0,24.6,1,5,1,634.0,
3944-39444-1,95,1847.0,3082-3122-1,634.0,100.32,1,0,1,0,0,6.5,1,0.0,0,2.9,1,5,1,634.0,
4384-43844-1,35,1847.0,3082-3122-1,634.0,100.9,1,0,1,0,0,23.9,1,0.0,0,10.2,1,5,1,634.0,
4384-43844-1,36,1847.0,3082-3122-1,634.0,101.34,1,0,1,0,0,38.8,1,0.0,0,15.8,1,5,1,634.0,
4384-43844-1,95,1847.0,3082-3122-1,634.0,102.06,1,0,1,0,0,58.7,1,0.0,0,25.2,1,5,1,634.0,
4664-5464-1,35,997.0,3082-3122-1,634.0,100.9,1,0,1,0,0,23.9,1,0.0,0,10.2,1,5,1,634.0,
4664-5464-1,36,997.0,3082-3122-1,634.0,101.34,1,0,1,0,0,38.8,1,0.0,0,15.8,1,5,1,634.0,
4664-5464-1,95,997.0,3082-3122-1,634.0,102.06,1,0,1,0,0,58.7,1,0.0,0,25.2,1,5,1,634.0,
4664-43844-1,35,997.0,3082-3122-1,634.0,100.9,1,0,1,0,0,23.9,1,0.0,0,10.2,1,5,1,634.0,
4664-43844-1,36,997.0,3082-3122-1,634.0,101.34,1,0,1,0,0,38.8,1,0.0,0,15.8,1,5,1,634.0,
4664-43844-1,95,997.0,3082-3122-1,634.0,102.06,1,0,1,0,0,58.7,1,0.0,0,25.2,1,5,1,634.0,
5464-90440-1,35,1731.0,3082-3122-1,634.0,100.24,1,0,1,0,0,4.0,1,0.0,0,1.8,1,5,1,634.0,
5464-90440-1,36,1731.0,3082-3122-1,634.0,100.37,1,0,1,0,0,8.1,1,0.0,0,3.4,1,5,1,634.0,
5464-90440-1,95,1731.0,3082-3122-1,634.0,101.02,1,0,1,0,0,26.5,1,0.0,0,11.6,1,5,1,634.0,
2562-4012-1,50,593.0,3082-3122-1,634.0,100.1,1,0,1,0,0,0.2,1,0.0,0,0.1,1,5,1,593.0,
4462-4922-1,50,593.0,3082-3122-1,634.0,100.22,1,0,1,0,0,4.6,1,0.0,0,1.7,1,5,1,593.0,
4462-4922-1,51,593.0,3082-3122-1,634.0,100.22,1,0,1,0,0,4.7,1,0.0,0,1.7,1,14,1,593.0,
4462-4922-1,55,593.0,3082-3122-1,634.0,100.2,1,0,1,0,0,3.7,1,0.0,0,1.3,1,14,1,593.0,
4462-4922-1,99,593.0,3082-3122-1,634.0,100.19,1,0,1,0,0,3.2,1,0.0,0,1.2,1,5,1,593.0,
4462-4922-1,100,593.0,3082-3122-1,634.0,100.19,1,0,1,0,0,3.4,1,0.0,0,1.2,1,5,1,593.0,
5462-54622-1,37,593.0,3082-3122-1,634.0,100.73,1,0,1,0,0,19.7,1,0.0,0,8.1,1,5,1,593.0,
5462-54622-1,50,593.0,3082-3122-1,634.0,100.8,2,0,1,0,0,26.9,1,0.0,0,11.9,1,5,1,593.0,
5462-54622-1,51,593.0,3082-3122-1,634.0,101.34,2,0,1,0,0,48.9,1,0.0,0,21.0,1,14,1,593.0,
5462-54622-1,55,593.0,3082-3122-1,634.0,100.89,2,0,1,0,0,29.5,1,0.0,0,13.4,1,14,1,593.0,
5462-54622-1,95,593.0,3082-3122-1,634.0,100.34,1,0,1,0,0,7.0,1,0.0,0,3.1,1,5,1,593.0,
5462-54622-1,99,593.0,3082-3122-1,634.0,100.49,2,0,1,0,0,13.3,1,0.0,0,6.5,1,5,1,593.0,
5462-54622-1,100,593.0,3082-3122-1,634.0,100.77,2,0,1,0,0,24.4,1,0.0,0,11.4,1,5,1,593.0,
1742-17420-1,6,570.0,1742-17420-2,570.0,130.08,1,0,1,0,0,170.9,1,0.0,0,170.9,1,1,1,570.0,
1742-17420-1,8,570.0,1742-17420-2,570.0,107.4,1,0,1,0,0,41.6,1,0.0,0,41.6,1,1,1,570.0,
1742-17420-1,13,570.0,1742-17420-2,570.0,102.44,1,0,1,0,0,13.3,1,0.0,0,13.3,1,1,1,570.0,
1742-17420-1,16,570.0,1742-17420-2,570.0,120.82,1,0,1,0,0,118.1,1,0.0,0,118.1,1,1,1,570.0,
1742-17420-1,31,570.0,1742-17420-2,570.0,128.49,1,0,1,0,0,161.8,1,0.0,0,161.8,1,1,1,570.0,
1742-17420-1,32,570.0,1742-17420-2,570.0,116.68,1,0,1,0,0,94.5,1,0.0,0,94.5,1,1,1,570.0,
1742-17420-1,33,570.0,1742-17420-2,570.0,108.86,1,0,1,0,0,49.9,1,0.0,0,49.9,1,1,1,570.0,
1742-17420-1,131,570.0,1742-17420-2,570.0,100.23,1,0,1,0,0,0.7,1,0.0,0,0.7,1,1,1,570.0,
1742-17420-2,6,570.0,1742-17420-1,570.0,130.08,1,0,1,0,0,170.9,1,0.0,0,170.9,1,1,1,570.0,
1742-17420-2,8,570.0,1742-17420-1,570.0,107.4,1,0,1,0,0,41.6,1,0.0,0,41.6,1,1,1,570.0,
1742-17420-2,13,570.0,1742-17420-1,570.0,102.44,1,0,1,0,0,13.3,1,0.0,0,13.3,1,1,1,570.0,
1742-17420-2,16,570.0,1742-17420-1,570.0,120.82,1,0,1,0,0,118.1,1,0.0,0,118.1,1,1,1,570.0,
1742-17420-2,31,570.0,1742-17420-1,570.0,128.49,1,0,1,0,0,161.8,1,0.0,0,161.8,1,1,1,570.0,
1742-17420-2,32,570.0,1742-17420-1,570.0,116.68,1,0,1,0,0,94.5,1,0.0,0,94.5,1,1,1,570.0,
1742-17420-2,33,570.0,1742-17420-1,570.0,108.86,1,0,1,0,0,49.9,1,0.0,0,49.9,1,1,1,570.0,
1742-17420-2,131,570.0,1742-17420-1,570.0,100.23,1,0,1,0,0,0.7,1,0.0,0,0.7,1,1,1,570.0,
4472-17431-1,35,570.0,3082-3122-1,634.0,118.21,1,0,1,0,0,443.5,1,0.0,0,185.6,1,4,1,570.0,
4472-17431-1,36,570.0,3082-3122-1,634.0,119.04,1,0,1,0,0,487.9,1,0.0,0,194.0,1,4,1,570.0,
4472-17431-1,37,570.0,3082-3122-1,634.0,119.78,1,0,1,0,0,515.9,1,0.0,0,611.6,1,4,1,570.0,
4472-17431-1,38,570.0,3082-3122-1,634.0,110.32,1,0,1,0,0,281.2,1,0.0,0,104.7,1,4,1,570.0,
4472-17431-1,40,570.0,3082-3122-1,634.0,104.01,1,0,1,0,0,117.8,1,0.0,0,40.1,1,4,1,570.0,
4472-17431-1,49,570.0,3082-3122-1,634.0,104.15,1,0,1,0,0,128.2,1,0.0,0,42.6,1,4,1,570.0,
4472-17431-1,50,570.0,3082-3122-1,634.0,118.16,1,0,1,0,0,594.2,1,0.0,0,464.9,1,4,1,570.0,
4472-17431-1,51,570.0,3082-3122-1,634.0,118.73,1,0,1,0,0,635.5,1,0.0,0,476.0,1,13,1,570.0,
4472-17431-1,52,570.0,3082-3122-1,634.0,116.75,1,0,1,0,0,584.8,1,0.0,0,414.6,1,13,1,570.0,
4472-17431-1,54,570.0,3082-3122-1,634.0,102.34,1,0,1,0,0,78.6,1,0.0,0,39.2,1,12,1,570.0,
4472-17431-1,55,570.0,3082-3122-1,634.0,118.77,1,0,1,0,0,590.1,1,0.0,0,498.3,1,13,1,570.0,
4472-17431-1,63,570.0,3082-3122-1,634.0,103.06,1,0,1,0,0,86.9,1,0.0,0,30.4,1,4,1,570.0,
4472-17431-1,72,570.0,3082-3122-1,634.0,102.57,1,0,1,0,0,63.3,1,0.0,0,25.3,1,4,1,570.0,
4472-17431-1,75,570.0,3082-3122-1,634.0,110.51,1,0,1,0,0,257.3,1,0.0,0,233.9,1,4,1,570.0,
4472-17431-1,80,570.0,3082-3122-1,634.0,112.25,1,0,1,0,0,296.6,1,0.0,0,124.5,1,9,1,570.0,
4472-17431-1,93,570.0,3082-3122-1,634.0,113.73,1,0,1,0,0,314.6,1,0.0,0,139.7,1,4,1,570.0,
4472-17431-1,94,570.0,3082-3122-1,634.0,101.49,1,0,1,0,0,33.3,1,0.0,0,14.2,1,4,1,570.0,
4472-17431-1,95,570.0,3082-3122-1,634.0,117.71,1,0,1,0,0,436.3,1,0.0,0,180.4,1,4,1,570.0,
4472-17431-1,96,570.0,3082-3122-1,634.0,108.89,1,0,1,0,0,232.1,1,0.0,0,190.6,1,4,1,570.0,
4472-17431-1,97,570.0,3082-3122-1,634.0,113.43,1,0,1,0,0,367.2,1,0.0,0,323.9,1,4,1,570.0,
4472-17431-1,98,570.0,3082-3122-1,634.0,105.55,1,0,1,0,0,161.9,1,0.0,0,55.8,1,4,1,570.0,
4472-17431-1,99,570.0,3082-3122-1,634.0,118.9,1,0,1,0,0,557.5,1,0.0,0,237.2,1,4,1,570.0,
4472-17431-1,100,570.0,3082-3122-1,634.0,119.09,1,0,1,0,0,601.4,1,0.0,0,239.6,1,4,1,570.0,
4472-17431-1,101,570.0,3082-3122-1,634.0,106.43,1,0,1,0,0,192.6,1,0.0,0,106.0,1,4,1,570.0,
4472-17431-1,108,570.0,3082-3122-1,634.0,113.41,1,0,1,0,0,398.4,1,0.0,0,317.9,1,4,1,570.0,
4472-17431-1,109,570.0,3082-3122-1,634.0,106.03,1,0,1,0,0,177.5,1,0.0,0,106.6,1,4,1,570.0,
4472-30820-1,6,570.0,4472-30820-2,570.0,112.09,1,0,1,0,0,164.9,1,0.0,0,99.6,1,6,1,570.0,
4472-30820-1,9,570.0,4472-30820-2,570.0,102.54,1,0,1,0,0,33.6,1,0.0,0,20.3,1,6,1,570.0,
4472-30820-1,10,570.0,4472-30820-2,570.0,100.92,1,0,1,0,0,11.3,1,0.0,0,6.8,1,6,1,570.0,
4472-30820-1,16,570.0,4472-30820-2,570.0,106.65,1,0,1,0,0,90.2,1,0.0,0,54.5,1,6,1,570.0,
4472-30820-1,31,570.0,4472-30820-2,570.0,113.92,1,0,1,0,0,190.1,1,0.0,0,114.8,1,6,1,570.0,
4472-30820-1,32,570.0,4472-30820-2,570.0,101.15,1,0,1,0,0,14.4,1,0.0,0,8.7,1,6,1,570.0,
4472-30820-1,37,570.0,3082-3122-1,634.0,100.4,1,0,1,0,0,9.3,1,0.0,0,3.8,1,5,1,570.0,
4472-30820-1,95,570.0,3082-3122-1,634.0,100.49,1,0,1,0,0,11.5,1,0.0,0,5.0,1,5,1,570.0,
4472-30820-1,99,570.0,3082-3122-1,634.0,100.4,1,0,1,0,0,10.3,1,0.0,0,3.8,1,5,1,570.0,
4472-30820-1,100,570.0,3082-3122-1,634.0,100.2,1,0,1,0,0,3.8,1,0.0,0,1.3,1,5,1,570.0,
4472-30820-1,119,570.0,4472-30820-2,570.0,100.81,1,0,1,0,0,8.2,1,0.0,0,5.9,1,4,1,570.0,
4472-30820-2,6,570.0,4472-30820-1,570.0,111.67,1,0,1,0,0,159.7,1,0.0,0,96.5,1,6,1,570.0,
4472-30820-2,9,570.0,4472-30820-1,570.0,102.16,1,0,1,0,0,28.4,1,0.0,0,17.1,1,6,1,570.0,
4472-30820-2,10,570.0,4472-30820-1,570.0,100.54,1,0,1,0,0,6.1,1,0.0,0,3.7,1,6,1,570.0,
4472-30820-2,16,570.0,4472-30820-1,570.0,106.25,1,0,1,0,0,85.0,1,0.0,0,51.3,1,6,1,570.0,
4472-30820-2,31,570.0,4472-30820-1,570.0,113.49,1,0,1,0,0,184.9,1,0.0,0,111.7,1,6,1,570.0,
4472-30820-2,32,570.0,4472-30820-1,570.0,100.77,1,0,1,0,0,9.2,1,0.0,0,5.6,1,6,1,570.0,
4472-30820-2,37,570.0,3082-3122-1,634.0,100.44,1,0,1,0,0,10.7,1,0.0,0,4.4,1,5,1,570.0,
4472-30820-2,95,570.0,3082-3122-1,634.0,100.55,1,0,1,0,0,13.2,1,0.0,0,5.8,1,5,1,570.0,
4472-30820-2,99,570.0,3082-3122-1,634.0,100.45,1,0,1,0,0,11.9,1,0.0,0,4.4,1,5,1,570.0,
4472-30820-2,100,570.0,3082-3122-1,634.0,100.23,1,0,1,0,0,4.7,1,0.0,0,1.6,1,5,1,570.0,
4472-30820-2,119,570.0,4472-30820-1,570.0,100.44,1,0,1,0,0,3.8,1,0.0,0,2.8,1,4,1,570.0,
3202-3282-1,35,564.0,3082-3122-1,634.0,101.27,1,0,1,0,0,34.2,1,0.0,0,14.9,1,5,1,564.0,
3202-3282-1,36,564.0,3082-3122-1,634.0,101.69,1,0,1,0,0,48.9,1,0.0,0,20.4,1,5,1,564.0,
3202-3282-1,37,564.0,3082-3122-1,634.0,102.38,1,0,1,0,0,71.4,1,0.0,0,29.1,1,5,1,564.0,
3202-3282-1,95,564.0,3082-3122-1,634.0,101.69,1,0,1,0,0,46.5,1,0.0,0,20.3,1,5,1,564.0,
1472-5022-1,6,570.0,2563-4242-1,548.0,103.72,1,0,1,0,0,77.3,1,0.0,0,25.6,1,6,1,548.0,
3082-3472-2,6,692.0,3472-30820-1,548.0,123.33,1,0,1,0,0,345.3,1,0.0,0,274.7,1,7,1,548.0,
3082-3472-2,9,692.0,3472-30820-1,548.0,103.92,1,1,1,1,0,55.7,1,123.0,0,45.1,1,7,1,548.0,3581-89516-1
3082-3472-2,10,692.0,3472-30820-1,548.0,101.27,1,0,1,0,0,17.2,1,0.0,0,13.8,1,7,1,548.0,
3082-3472-2,16,692.0,3472-30820-1,548.0,116.96,1,0,1,0,0,253.3,1,0.0,0,199.3,1,7,1,548.0,
3082-3472-2,21,692.0,3472-30820-1,548.0,102.54,1,0,1,0,0,31.9,1,0.0,0,28.8,1,7,1,548.0,
