arm,outage,hour,broken,kind,s_nom,loading_pct,over_MW
ovl,T4384-4382-43821-1-w2,138,2781-4951-1,Line,106.0,100.12,0.13
eir,T4384-4382-43821-1-w2,140,2781-4951-1,Line,106.0,100.18,0.19
ovl,T4384-4382-43821-1-w2,140,2781-4951-1,Line,106.0,100.13,0.14
eir,T4384-4382-43821-1-w2,141,2781-4951-1,Line,106.0,100.19,0.2
ovl,T4384-4382-43821-1-w2,141,2781-4951-1,Line,106.0,100.14,0.14
eir,T4384-4382-43821-1-w2,142,2781-4951-1,Line,106.0,100.18,0.19
ovl,T4384-4382-43821-1-w2,142,2781-4951-1,Line,106.0,100.13,0.14
ovl,T4384-4382-43821-1-w2,155,2781-4951-1,Line,106.0,101.9,2.01
ovl,T4384-4382-43821-1-w2,156,2781-4951-1,Line,106.0,101.7,1.8
ovl,T4384-4382-43821-1-w2,157,2781-4951-1,Line,106.0,102.2,2.33
ovl,T4384-4382-43821-1-w2,158,2781-4951-1,Line,106.0,101.74,1.85
ovl,T4472-4461-44623-3-w1,11,2781-4951-1,Line,106.0,100.57,0.6
ovl,T4472-4461-44623-3-w1,11,3581-89516-1,Line,123.0,100.89,1.09
ovl,T4472-4461-44623-3-w1,12,3581-89516-1,Line,123.0,100.68,0.83
ovl,T4472-4461-44623-3-w1,35,3082-3122-1,Line,634.0,105.85,37.09
ovl,T4472-4461-44623-3-w1,36,3082-3122-1,Line,634.0,104.83,30.62
ovl,T4472-4461-44623-3-w1,59,3581-89516-1,Line,123.0,100.62,0.77
ovl,T4472-4461-44623-3-w1,61,3581-89516-1,Line,123.0,100.24,0.29
ovl,T4472-4461-44623-3-w1,74,3581-89516-1,Line,123.0,100.38,0.46
ovl,T4472-4461-44623-3-w1,75,3082-3122-1,Line,634.0,102.05,13.02
ovl,T4472-4461-44623-3-w1,75,3581-89516-1,Line,123.0,100.95,1.16
ovl,T4472-4461-44623-3-w1,79,3581-89516-1,Line,123.0,100.41,0.51
ovl,T4472-4461-44623-3-w1,90,3581-89516-1,Line,123.0,100.91,1.12
ovl,T4472-4461-44623-3-w1,91,3581-89516-1,Line,123.0,100.34,0.42
ovl,T4472-4461-44623-3-w1,106,2781-4951-1,Line,106.0,101.2,1.27
ovl,T4472-4461-44623-3-w1,106,3581-89516-1,Line,123.0,100.56,0.69
ovl,T4472-4461-44623-3-w1,107,2781-4951-1,Line,106.0,102.42,2.56
ovl,T4472-4461-44623-3-w1,107,3581-89516-1,Line,123.0,101.13,1.39
ovl,T4472-4461-44623-3-w1,108,3082-3122-1,Line,634.0,103.8,24.12
ovl,T4472-4461-44623-3-w1,108,3581-89516-1,Line,123.0,101.37,1.69
ovl,T4472-4461-44623-3-w1,108,T3464-3462-34641-1-w1,Transformer,500.0,103.99,19.94
ovl,T4472-4461-44623-3-w1,108,T3464-3462-34641-1-w2,Transformer,500.0,103.99,19.94
ovl,T4472-4461-44623-3-w1,108,T3934-3942-39402-1-w1,Transformer,500.0,101.78,8.92
ovl,T4472-4461-44623-3-w1,109,3581-89516-1,Line,123.0,100.4,0.5
ovl,T4472-4461-44623-3-w1,109,T3464-3462-34641-1-w1,Transformer,500.0,101.2,6.0
ovl,T4472-4461-44623-3-w1,109,T3464-3462-34641-1-w2,Transformer,500.0,101.2,6.0
ovl,T4472-4461-44623-3-w2,11,2781-4951-1,Line,106.0,100.57,0.6
ovl,T4472-4461-44623-3-w2,11,3581-89516-1,Line,123.0,100.89,1.09
ovl,T4472-4461-44623-3-w2,12,3581-89516-1,Line,123.0,100.68,0.83
ovl,T4472-4461-44623-3-w2,35,3082-3122-1,Line,634.0,105.85,37.09
ovl,T4472-4461-44623-3-w2,36,3082-3122-1,Line,634.0,104.83,30.62
ovl,T4472-4461-44623-3-w2,59,3581-89516-1,Line,123.0,100.62,0.77
ovl,T4472-4461-44623-3-w2,61,3581-89516-1,Line,123.0,100.24,0.29
ovl,T4472-4461-44623-3-w2,74,3581-89516-1,Line,123.0,100.38,0.46
ovl,T4472-4461-44623-3-w2,75,3082-3122-1,Line,634.0,102.05,13.02
ovl,T4472-4461-44623-3-w2,75,3581-89516-1,Line,123.0,100.95,1.16
ovl,T4472-4461-44623-3-w2,79,3581-89516-1,Line,123.0,100.41,0.51
ovl,T4472-4461-44623-3-w2,90,3581-89516-1,Line,123.0,100.91,1.12
ovl,T4472-4461-44623-3-w2,91,3581-89516-1,Line,123.0,100.34,0.42
ovl,T4472-4461-44623-3-w2,106,2781-4951-1,Line,106.0,101.2,1.27
ovl,T4472-4461-44623-3-w2,106,3581-89516-1,Line,123.0,100.56,0.69
ovl,T4472-4461-44623-3-w2,107,2781-4951-1,Line,106.0,102.42,2.56
ovl,T4472-4461-44623-3-w2,107,3581-89516-1,Line,123.0,101.13,1.39
ovl,T4472-4461-44623-3-w2,108,3082-3122-1,Line,634.0,103.8,24.12
ovl,T4472-4461-44623-3-w2,108,3581-89516-1,Line,123.0,101.37,1.69
ovl,T4472-4461-44623-3-w2,108,T3464-3462-34641-1-w1,Transformer,500.0,103.99,19.94
ovl,T4472-4461-44623-3-w2,108,T3464-3462-34641-1-w2,Transformer,500.0,103.99,19.94
ovl,T4472-4461-44623-3-w2,108,T3934-3942-39402-1-w1,Transformer,500.0,101.78,8.92
ovl,T4472-4461-44623-3-w2,109,3581-89516-1,Line,123.0,100.4,0.5
ovl,T4472-4461-44623-3-w2,109,T3464-3462-34641-1-w1,Transformer,500.0,101.2,6.0
ovl,T4472-4461-44623-3-w2,109,T3464-3462-34641-1-w2,Transformer,500.0,101.2,6.0
ovl,T4472-4471-44624-4-w1,10,3581-89516-1,Line,123.0,100.3,0.37
ovl,T4472-4471-44624-4-w1,11,2781-4951-1,Line,106.0,101.17,1.24
ovl,T4472-4471-44624-4-w1,11,3581-89516-1,Line,123.0,101.17,1.44
ovl,T4472-4471-44624-4-w1,12,3581-89516-1,Line,123.0,101.17,1.44
ovl,T4472-4471-44624-4-w1,35,3082-3122-1,Line,634.0,105.85,37.09
ovl,T4472-4471-44624-4-w1,36,3082-3122-1,Line,634.0,108.99,56.98
ovl,T4472-4471-44624-4-w1,37,3082-3122-1,Line,634.0,103.68,23.35
ovl,T4472-4471-44624-4-w1,37,3581-89516-1,Line,123.0,100.36,0.45
ovl,T4472-4471-44624-4-w1,58,3581-89516-1,Line,123.0,100.24,0.3
ovl,T4472-4471-44624-4-w1,61,3581-89516-1,Line,123.0,100.37,0.46
ovl,T4472-4471-44624-4-w1,74,3581-89516-1,Line,123.0,100.75,0.92
ovl,T4472-4471-44624-4-w1,75,3082-3122-1,Line,634.0,103.01,19.06
ovl,T4472-4471-44624-4-w1,75,3581-89516-1,Line,123.0,101.34,1.65
ovl,T4472-4471-44624-4-w1,79,3581-89516-1,Line,123.0,100.55,0.68
ovl,T4472-4471-44624-4-w1,90,3581-89516-1,Line,123.0,101.29,1.59
ovl,T4472-4471-44624-4-w1,91,3581-89516-1,Line,123.0,100.69,0.84
ovl,T4472-4471-44624-4-w1,99,1122-1742-1,Line,513.0,101.26,6.45
ovl,T4472-4471-44624-4-w1,99,3082-3122-1,Line,634.0,102.36,14.96
ovl,T4472-4471-44624-4-w1,100,1122-1742-1,Line,513.0,101.03,5.3
ovl,T4472-4471-44624-4-w1,100,3082-3122-1,Line,634.0,101.94,12.3
ovl,T4472-4471-44624-4-w1,106,2781-4951-1,Line,106.0,101.2,1.27
ovl,T4472-4471-44624-4-w1,106,3581-89516-1,Line,123.0,100.56,0.69
ovl,T4472-4471-44624-4-w1,107,2781-4951-1,Line,106.0,103.1,3.28
ovl,T4472-4471-44624-4-w1,107,3581-89516-1,Line,123.0,101.55,1.91
ovl,T4472-4471-44624-4-w1,108,3082-3122-1,Line,634.0,103.8,24.12
ovl,T4472-4471-44624-4-w1,108,3581-89516-1,Line,123.0,101.37,1.69
ovl,T4472-4471-44624-4-w1,108,T3464-3462-34641-1-w1,Transformer,500.0,103.99,19.94
ovl,T4472-4471-44624-4-w1,108,T3464-3462-34641-1-w2,Transformer,500.0,103.99,19.94
ovl,T4472-4471-44624-4-w1,108,T3934-3942-39402-1-w1,Transformer,500.0,101.78,8.92
ovl,T4472-4471-44624-4-w1,109,3581-89516-1,Line,123.0,100.81,0.99
ovl,T4472-4471-44624-4-w1,109,T3464-3462-34641-1-w1,Transformer,500.0,102.4,12.0
ovl,T4472-4471-44624-4-w1,109,T3464-3462-34641-1-w2,Transformer,500.0,102.4,12.0
ovl,T4472-4471-44624-4-w1,109,T3934-3942-39402-1-w1,Transformer,500.0,100.14,0.7
ovl,T4472-4471-44624-4-w1,155,2781-4951-1,Line,106.0,100.4,0.42
ovl,T4472-4471-44624-4-w1,155,3581-89516-1,Line,123.0,100.19,0.23
ovl,T4472-4471-44624-4-w1,155,T3464-3462-34641-1-w1,Transformer,500.0,100.55,2.75
ovl,T4472-4471-44624-4-w1,155,T3464-3462-34641-1-w2,Transformer,500.0,100.55,2.75
ovl,T4472-4471-44624-4-w1,156,2781-4951-1,Line,106.0,100.41,0.43
ovl,T4472-4471-44624-4-w1,156,3581-89516-1,Line,123.0,100.19,0.24
ovl,T4472-4471-44624-4-w1,156,T3464-3462-34641-1-w1,Transformer,500.0,100.57,2.84
ovl,T4472-4471-44624-4-w1,156,T3464-3462-34641-1-w2,Transformer,500.0,100.57,2.84
ovl,T4472-4471-44624-4-w2,10,3581-89516-1,Line,123.0,100.3,0.37
ovl,T4472-4471-44624-4-w2,11,2781-4951-1,Line,106.0,101.17,1.24
ovl,T4472-4471-44624-4-w2,11,3581-89516-1,Line,123.0,101.17,1.44
ovl,T4472-4471-44624-4-w2,12,3581-89516-1,Line,123.0,101.17,1.44
ovl,T4472-4471-44624-4-w2,35,3082-3122-1,Line,634.0,105.85,37.09
ovl,T4472-4471-44624-4-w2,36,3082-3122-1,Line,634.0,108.99,56.98
ovl,T4472-4471-44624-4-w2,37,3082-3122-1,Line,634.0,103.68,23.35
ovl,T4472-4471-44624-4-w2,37,3581-89516-1,Line,123.0,100.36,0.45
ovl,T4472-4471-44624-4-w2,58,3581-89516-1,Line,123.0,100.24,0.3
ovl,T4472-4471-44624-4-w2,61,3581-89516-1,Line,123.0,100.37,0.46
ovl,T4472-4471-44624-4-w2,74,3581-89516-1,Line,123.0,100.75,0.92
ovl,T4472-4471-44624-4-w2,75,3581-89516-1,Line,123.0,101.3,1.6
ovl,T4472-4471-44624-4-w2,79,3581-89516-1,Line,123.0,100.55,0.68
ovl,T4472-4471-44624-4-w2,90,3581-89516-1,Line,123.0,101.35,1.66
ovl,T4472-4471-44624-4-w2,91,3581-89516-1,Line,123.0,100.69,0.84
ovl,T4472-4471-44624-4-w2,99,1122-1742-1,Line,513.0,101.26,6.45
ovl,T4472-4471-44624-4-w2,99,3082-3122-1,Line,634.0,102.36,14.96
ovl,T4472-4471-44624-4-w2,100,1122-1742-1,Line,513.0,101.03,5.3
ovl,T4472-4471-44624-4-w2,100,3082-3122-1,Line,634.0,101.94,12.3
ovl,T4472-4471-44624-4-w2,106,2781-4951-1,Line,106.0,101.2,1.27
ovl,T4472-4471-44624-4-w2,106,3581-89516-1,Line,123.0,100.56,0.69
ovl,T4472-4471-44624-4-w2,107,2781-4951-1,Line,106.0,103.1,3.28
ovl,T4472-4471-44624-4-w2,107,3581-89516-1,Line,123.0,101.55,1.91
ovl,T4472-4471-44624-4-w2,108,3082-3122-1,Line,634.0,103.8,24.12
ovl,T4472-4471-44624-4-w2,108,3581-89516-1,Line,123.0,101.37,1.69
ovl,T4472-4471-44624-4-w2,108,T3464-3462-34641-1-w1,Transformer,500.0,103.99,19.94
ovl,T4472-4471-44624-4-w2,108,T3464-3462-34641-1-w2,Transformer,500.0,103.99,19.94
ovl,T4472-4471-44624-4-w2,108,T3934-3942-39402-1-w1,Transformer,500.0,101.78,8.92
ovl,T4472-4471-44624-4-w2,109,3581-89516-1,Line,123.0,100.81,0.99
ovl,T4472-4471-44624-4-w2,109,T3464-3462-34641-1-w1,Transformer,500.0,102.4,12.0
ovl,T4472-4471-44624-4-w2,109,T3464-3462-34641-1-w2,Transformer,500.0,102.4,12.0
ovl,T4472-4471-44624-4-w2,109,T3934-3942-39402-1-w1,Transformer,500.0,100.14,0.7
ovl,T4472-4471-44624-4-w2,155,2781-4951-1,Line,106.0,100.4,0.42
ovl,T4472-4471-44624-4-w2,155,3581-89516-1,Line,123.0,100.19,0.23
ovl,T4472-4471-44624-4-w2,155,T3464-3462-34641-1-w1,Transformer,500.0,100.55,2.75
ovl,T4472-4471-44624-4-w2,155,T3464-3462-34641-1-w2,Transformer,500.0,100.55,2.75
ovl,T4472-4471-44624-4-w2,156,2781-4951-1,Line,106.0,100.41,0.43
ovl,T4472-4471-44624-4-w2,156,3581-89516-1,Line,123.0,100.19,0.24
ovl,T4472-4471-44624-4-w2,156,T3464-3462-34641-1-w1,Transformer,500.0,100.57,2.84
ovl,T4472-4471-44624-4-w2,156,T3464-3462-34641-1-w2,Transformer,500.0,100.57,2.84
eir,T5042-5041-50421-1-w1,155,2781-4951-1,Line,106.0,100.11,0.11
eir,T5042-5041-50421-1-w2,155,2781-4951-1,Line,106.0,100.11,0.11
ovl,T75511-75520-75562-1-w1,108,3691-4041-1,Line,192.0,100.1,0.2
ovl,T75511-75520-75562-1-w2,108,3691-4041-1,Line,192.0,100.1,0.2
ovl,T90310-90320-90361-1-w1,103,3691-4041-1,Line,192.0,100.12,0.24
ovl,T90310-90320-90361-1-w1,108,3691-4041-1,Line,192.0,100.12,0.23
ovl,T90310-90320-90361-1-w2,103,3691-4041-1,Line,192.0,100.12,0.24
ovl,T90310-90320-90361-1-w2,108,3691-4041-1,Line,192.0,100.12,0.23
ovl,T90310-90320-90362-1-w1,103,3691-4041-1,Line,192.0,100.12,0.24
ovl,T90310-90320-90362-1-w1,108,3691-4041-1,Line,192.0,100.12,0.23
ovl,T90310-90320-90362-1-w2,103,3691-4041-1,Line,192.0,100.12,0.24
ovl,T90310-90320-90362-1-w2,108,3691-4041-1,Line,192.0,100.12,0.23
